Date,Open,High,Low,Close,Adj Close,Volume
2019-05-23,1525.069946,1525.069946,1493.479980,1501.380005,1501.380005,3891980000
2019-05-24,1505.880005,1516.660034,1505.760010,1514.109985,1514.109985,2887390000
2019-05-28,1514.989990,1520.219971,1503.810059,1504.020020,1504.020020,4121410000
2019-05-29,1503.530029,1503.530029,1481.420044,1489.949951,1489.949951,3700050000
2019-05-30,1491.849976,1500.630005,1478.000000,1485.530029,1485.530029,3273790000
2019-05-31,1478.530029,1478.530029,1461.469971,1465.489990,1465.489990,3981020000
2019-06-03,1465.880005,1476.849976,1460.489990,1469.979980,1469.979980,3943810000
2019-06-04,1475.319946,1508.650024,1475.319946,1508.560059,1508.560059,3810430000
2019-06-05,1510.099976,1514.250000,1494.079956,1506.790039,1506.790039,3548830000
2019-06-06,1506.349976,1508.540039,1490.770020,1499.290039,1499.290039,3396410000
2019-06-07,1504.680054,1518.920044,1504.680054,1514.390015,1514.390015,3220250000
2019-06-10,1516.619995,1535.640015,1516.619995,1523.560059,1523.560059,3209210000
2019-06-11,1525.030029,1536.160034,1513.209961,1519.109985,1519.109985,3548420000
2019-06-12,1518.640015,1522.000000,1512.400024,1519.790039,1519.790039,3034130000
2019-06-13,1520.520020,1536.020020,1520.520020,1535.800049,1535.800049,3069810000
2019-06-14,1535.319946,1535.319946,1522.420044,1522.500000,1522.500000,2922330000
2019-06-17,1523.250000,1538.579956,1523.250000,1532.750000,1532.750000,2810140000
2019-06-18,1532.869995,1560.180054,1532.869995,1550.229980,1550.229980,3437620000
2019-06-19,1550.459961,1556.449951,1547.589966,1555.579956,1555.579956,3287890000
2019-06-20,1560.310059,1570.739990,1556.079956,1563.489990,1563.489990,3905940000
2019-06-21,1561.880005,1561.880005,1546.130005,1549.630005,1549.630005,5000120000
2019-06-24,1550.099976,1551.650024,1530.079956,1530.079956,1530.079956,3136250000
2019-06-25,1530.989990,1533.239990,1520.500000,1521.040039,1521.040039,3578050000
2019-06-26,1523.260010,1530.130005,1520.040039,1521.890015,1521.890015,3478130000
2019-06-27,1518.880005,1546.550049,1518.880005,1546.550049,1546.550049,3122920000
2019-06-28,1548.119995,1568.599976,1548.119995,1566.569946,1566.569946,5420700000
2019-07-01,1574.650024,1586.770020,1562.780029,1566.569946,1566.569946,3513270000
2019-07-02,1569.530029,1569.530029,1552.930054,1560.540039,1560.540039,3206840000
2019-07-03,1562.189941,1572.119995,1562.189941,1572.119995,1572.119995,1963720000
2019-07-05,1571.109985,1575.790039,1559.579956,1575.619995,1575.619995,2434210000
2019-07-08,1574.229980,1574.229980,1559.020020,1561.390015,1561.390015,2904550000
2019-07-09,1559.010010,1562.729980,1554.119995,1562.589966,1562.589966,3028210000
2019-07-10,1564.650024,1572.819946,1558.800049,1565.050049,1565.050049,3154240000
2019-07-11,1565.459961,1567.949951,1552.400024,1557.920044,1557.920044,3154620000
2019-07-12,1558.650024,1574.479980,1558.650024,1570.000000,1570.000000,2974960000
2019-07-15,1570.729980,1573.880005,1558.780029,1561.819946,1561.819946,2874970000
2019-07-16,1561.489990,1569.619995,1558.239990,1562.000000,1562.000000,3290650000
2019-07-17,1561.750000,1561.750000,1547.760010,1550.780029,1550.780029,3181600000
2019-07-18,1550.319946,1557.400024,1546.020020,1555.619995,1555.619995,3296580000
2019-07-19,1554.920044,1561.560059,1547.640015,1547.900024,1547.900024,3260360000
2019-07-22,1549.729980,1554.290039,1543.560059,1544.780029,1544.780029,3003720000
2019-07-23,1546.119995,1555.199951,1544.760010,1554.959961,1554.959961,3313660000
2019-07-24,1554.089966,1581.630005,1550.569946,1580.420044,1580.420044,3428980000
2019-07-25,1580.209961,1580.209961,1560.650024,1561.449951,1561.449951,3645270000
2019-07-26,1561.930054,1581.530029,1561.930054,1578.969971,1578.969971,3257590000
2019-07-29,1578.900024,1580.020020,1565.630005,1569.030029,1569.030029,3203710000
2019-07-30,1567.650024,1586.319946,1557.969971,1585.599976,1585.599976,3634330000
2019-07-31,1586.760010,1599.400024,1568.400024,1574.609985,1574.609985,4623430000
2019-08-01,1574.930054,1587.810059,1546.550049,1550.760010,1550.760010,4762300000
2019-08-02,1550.459961,1550.459961,1522.369995,1533.660034,1533.660034,3874660000
2019-08-05,1532.390015,1532.390015,1472.660034,1487.410034,1487.410034,4513730000
2019-08-06,1487.680054,1502.859985,1483.400024,1502.089966,1502.089966,4154240000
2019-08-07,1501.530029,1504.589966,1478.449951,1500.689941,1500.689941,4491750000
2019-08-08,1502.319946,1533.500000,1502.319946,1532.130005,1532.130005,4106370000
2019-08-09,1530.959961,1530.959961,1509.959961,1513.040039,1513.040039,3350640000
2019-08-12,1512.760010,1512.760010,1495.630005,1495.900024,1495.900024,2851630000
2019-08-13,1493.410034,1522.770020,1490.000000,1510.579956,1510.579956,3853600000
2019-08-14,1509.579956,1509.579956,1465.459961,1467.520020,1467.520020,4312530000
2019-08-15,1467.579956,1470.939941,1456.280029,1461.650024,1461.650024,4038000000
2019-08-16,1462.130005,1494.680054,1462.130005,1493.640015,1493.640015,3498150000
2019-08-19,1496.619995,1515.339966,1496.619995,1508.849976,1508.849976,3212880000
2019-08-20,1508.630005,1508.630005,1497.770020,1498.010010,1498.010010,3066300000
2019-08-21,1498.540039,1512.079956,1498.540039,1509.849976,1509.849976,3011190000
2019-08-22,1510.800049,1516.469971,1500.369995,1506.000000,1506.000000,2890880000
2019-08-23,1504.300049,1505.680054,1456.900024,1459.489990,1459.489990,3937300000
2019-08-26,1461.589966,1476.339966,1461.589966,1476.000000,1476.000000,2857600000
2019-08-27,1479.459961,1485.670044,1454.910034,1456.040039,1456.040039,3533630000
2019-08-28,1455.900024,1478.030029,1450.319946,1472.709961,1472.709961,3097420000
2019-08-29,1478.479980,1498.780029,1478.479980,1496.719971,1496.719971,3176190000
2019-08-30,1499.069946,1504.449951,1488.339966,1494.839966,1494.839966,3008450000
2019-09-03,1494.030029,1494.030029,1467.469971,1472.280029,1472.280029,3426790000
2019-09-04,1475.359985,1487.939941,1475.359985,1484.760010,1484.760010,3163260000
2019-09-05,1491.270020,1521.790039,1491.270020,1510.750000,1510.750000,3890700000
2019-09-06,1511.510010,1517.010010,1504.910034,1505.170044,1505.170044,3208280000
2019-09-09,1507.530029,1526.099976,1506.770020,1524.229980,1524.229980,4002890000
2019-09-10,1523.569946,1543.630005,1516.560059,1541.609985,1541.609985,4390770000
2019-09-11,1543.869995,1575.829956,1541.880005,1575.709961,1575.709961,3927550000
2019-09-12,1575.800049,1580.719971,1562.810059,1575.069946,1575.069946,3791860000
2019-09-13,1579.229980,1589.449951,1577.109985,1578.140015,1578.140015,3520060000
2019-09-16,1574.729980,1590.500000,1570.500000,1584.599976,1584.599976,4274640000
2019-09-17,1582.369995,1582.369995,1569.410034,1578.290039,1578.290039,3671840000
2019-09-18,1577.550049,1577.550049,1557.150024,1568.339966,1568.339966,3435540000
2019-09-19,1570.760010,1581.349976,1560.920044,1561.469971,1561.469971,3251290000
2019-09-20,1561.630005,1570.020020,1554.250000,1559.760010,1559.760010,6094740000
2019-09-23,1556.920044,1563.640015,1552.449951,1558.250000,1558.250000,3186590000
2019-09-24,1559.479980,1562.630005,1530.329956,1533.589966,1533.589966,3868160000
2019-09-25,1533.140015,1552.939941,1530.699951,1550.650024,1550.650024,3318870000
2019-09-26,1549.540039,1549.540039,1531.040039,1533.329956,1533.329956,3077240000
2019-09-27,1534.119995,1539.369995,1515.640015,1520.479980,1520.479980,3243650000
2019-09-30,1521.489990,1530.660034,1518.339966,1523.369995,1523.369995,3247610000
2019-10-01,1523.849976,1539.089966,1491.550049,1493.430054,1493.430054,3558040000
2019-10-02,1493.069946,1493.069946,1469.079956,1479.630005,1479.630005,3912520000
2019-10-03,1476.439941,1487.349976,1462.219971,1486.349976,1486.349976,3503640000
2019-10-04,1486.569946,1500.770020,1482.020020,1500.699951,1500.699951,2990830000
2019-10-07,1498.709961,1507.329956,1492.609985,1497.790039,1497.790039,2940140000
2019-10-08,1494.609985,1494.609985,1472.550049,1472.599976,1472.599976,3356450000
2019-10-09,1480.000000,1484.829956,1476.510010,1479.459961,1479.459961,2726820000
2019-10-10,1480.709961,1491.569946,1480.709961,1485.359985,1485.359985,3217250000
2019-10-11,1486.959961,1525.829956,1486.959961,1511.900024,1511.900024,3580460000
2019-10-14,1507.329956,1508.619995,1499.979980,1505.430054,1505.430054,2557020000
2019-10-15,1508.540039,1528.420044,1507.800049,1523.300049,1523.300049,3340740000
2019-10-16,1521.479980,1529.599976,1520.410034,1525.060059,1525.060059,3222570000
2019-10-17,1530.180054,1542.660034,1530.180054,1541.839966,1541.839966,3115960000
2019-10-18,1539.239990,1540.719971,1525.469971,1535.479980,1535.479980,3264290000
2019-10-21,1541.729980,1557.020020,1541.729980,1552.410034,1552.410034,3271620000
2019-10-22,1550.770020,1557.890015,1547.310059,1550.869995,1550.869995,3523890000
2019-10-23,1550.589966,1554.680054,1545.890015,1552.859985,1552.859985,3392870000
2019-10-24,1556.599976,1557.329956,1544.890015,1548.489990,1548.489990,3692600000
2019-10-25,1548.989990,1562.560059,1547.780029,1558.709961,1558.709961,3370370000
2019-10-28,1563.500000,1576.989990,1563.500000,1571.930054,1571.930054,3521230000
2019-10-29,1571.760010,1581.130005,1569.459961,1577.069946,1577.069946,3589930000
2019-10-30,1575.609985,1575.609985,1562.050049,1572.849976,1572.849976,3776030000
2019-10-31,1570.189941,1570.479980,1552.869995,1562.449951,1562.449951,4139280000
2019-11-01,1569.199951,1589.329956,1569.199951,1589.329956,1589.329956,3930200000
2019-11-04,1597.099976,1602.060059,1593.739990,1597.400024,1597.400024,4146850000
2019-11-05,1598.939941,1608.800049,1597.930054,1599.609985,1599.609985,4486130000
2019-11-06,1598.420044,1598.420044,1587.020020,1589.540039,1589.540039,4458190000
2019-11-07,1598.250000,1607.410034,1590.329956,1593.989990,1593.989990,4144640000
2019-11-08,1590.959961,1598.930054,1587.500000,1598.859985,1598.859985,3499150000
2019-11-11,1592.750000,1595.439941,1588.310059,1594.770020,1594.770020,3035530000
2019-11-12,1595.619995,1604.640015,1593.410034,1595.119995,1595.119995,3466010000
2019-11-13,1588.290039,1591.849976,1581.060059,1589.180054,1589.180054,3509280000
2019-11-14,1587.349976,1594.709961,1586.680054,1588.790039,1588.790039,3276070000
2019-11-15,1594.060059,1598.199951,1591.040039,1596.449951,1596.449951,3335650000
2019-11-18,1594.109985,1594.109985,1588.550049,1592.339966,1592.339966,3436690000
2019-11-19,1594.959961,1602.959961,1592.040039,1598.290039,1598.290039,3590070000
2019-11-20,1593.439941,1602.709961,1581.979980,1591.609985,1591.609985,4034890000
2019-11-21,1594.099976,1595.609985,1581.040039,1583.959961,1583.959961,3720560000
2019-11-22,1588.890015,1591.310059,1581.810059,1588.939941,1588.939941,3226780000
2019-11-25,1594.489990,1623.989990,1594.489990,1621.900024,1621.900024,3511530000
2019-11-26,1621.900024,1630.280029,1619.949951,1624.229980,1624.229980,4595590000
2019-11-27,1626.800049,1634.770020,1626.800049,1634.099976,1634.099976,3033090000
2019-11-29,1630.160034,1633.589966,1623.920044,1624.500000,1624.500000,1743020000
2019-12-02,1626.560059,1627.339966,1606.630005,1607.579956,1607.579956,3268740000
2019-12-03,1602.760010,1603.079956,1589.729980,1602.630005,1602.630005,3653390000
2019-12-04,1607.680054,1618.380005,1607.680054,1613.900024,1613.900024,3695030000
2019-12-05,1617.170044,1620.839966,1611.800049,1614.829956,1614.829956,3355750000
2019-12-06,1620.920044,1637.900024,1620.920044,1633.839966,1633.839966,3479480000
2019-12-09,1631.469971,1636.439941,1629.619995,1629.619995,1629.619995,3345990000
2019-12-10,1629.099976,1633.739990,1626.369995,1631.709961,1631.709961,3343790000
2019-12-11,1633.430054,1634.430054,1626.739990,1631.930054,1631.930054,3252540000
2019-12-12,1631.800049,1654.069946,1629.859985,1644.810059,1644.810059,3990690000
2019-12-13,1643.829956,1650.189941,1632.650024,1637.979980,1637.979980,3736870000
2019-12-16,1647.199951,1658.619995,1647.199951,1649.939941,1649.939941,4051790000
2019-12-17,1650.589966,1657.699951,1649.630005,1657.560059,1657.560059,3837540000
2019-12-18,1660.489990,1663.390015,1654.729980,1661.729980,1661.729980,4014080000
2019-12-19,1662.520020,1667.229980,1660.619995,1667.089966,1667.089966,3720450000
2019-12-20,1670.599976,1674.430054,1668.859985,1671.900024,1671.900024,6454270000
2019-12-23,1673.979980,1675.310059,1666.189941,1674.140015,1674.140015,3060610000
2019-12-24,1676.229980,1678.089966,1673.739990,1678.010010,1678.010010,1296540000
2019-12-26,1680.219971,1680.359985,1675.099976,1677.670044,1677.670044,2160680000
2019-12-27,1681.250000,1681.680054,1666.430054,1669.030029,1669.030029,2428670000
2019-12-30,1669.880005,1670.219971,1658.050049,1664.150024,1664.150024,3013290000
2019-12-31,1660.050049,1673.339966,1659.829956,1668.469971,1668.469971,2893810000
2020-01-02,1675.900024,1678.140015,1653.520020,1666.770020,1666.770020,3458250000
2020-01-03,1655.020020,1664.040039,1648.540039,1660.869995,1660.869995,3461290000
2020-01-06,1650.660034,1664.849976,1645.510010,1663.260010,1663.260010,3674070000
2020-01-07,1659.729980,1662.099976,1653.329956,1658.310059,1658.310059,3420380000
2020-01-08,1658.469971,1669.290039,1658.229980,1663.589966,1663.589966,3720890000
2020-01-09,1669.859985,1671.819946,1663.780029,1664.989990,1664.989990,3638390000
2020-01-10,1665.469971,1666.750000,1654.010010,1657.640015,1657.640015,3212970000
2020-01-13,1658.979980,1669.609985,1652.319946,1669.609985,1669.609985,3456380000
2020-01-14,1668.390015,1684.339966,1662.859985,1675.739990,1675.739990,3665130000
2020-01-15,1673.689941,1688.119995,1673.400024,1682.400024,1682.400024,3716840000
2020-01-16,1691.819946,1706.170044,1691.819946,1705.219971,1705.219971,3535080000
2020-01-17,1712.930054,1715.079956,1697.689941,1699.640015,1699.640015,3698170000
2020-01-21,1695.449951,1695.449951,1684.260010,1685.900024,1685.900024,4105340000
2020-01-22,1691.069946,1694.369995,1682.939941,1684.459961,1684.459961,3619850000
2020-01-23,1680.540039,1687.849976,1666.469971,1685.010010,1685.010010,3764860000
2020-01-24,1687.810059,1689.150024,1653.189941,1662.229980,1662.229980,3707130000
2020-01-27,1660.819946,1660.819946,1632.260010,1644.140015,1644.140015,3823100000
2020-01-28,1651.130005,1661.189941,1651.130005,1658.310059,1658.310059,3526720000
2020-01-29,1661.079956,1663.770020,1649.000000,1649.219971,1649.219971,3584500000
2020-01-30,1641.469971,1648.430054,1630.939941,1648.219971,1648.219971,3787250000
2020-01-31,1643.689941,1643.689941,1610.640015,1614.060059,1614.060059,4527830000
2020-02-03,1618.800049,1636.880005,1618.800049,1632.209961,1632.209961,3757910000
2020-02-04,1644.420044,1661.000000,1644.420044,1656.770020,1656.770020,3995320000
2020-02-05,1667.949951,1682.959961,1667.380005,1681.920044,1681.920044,4117730000
2020-02-06,1685.439941,1689.170044,1677.290039,1677.459961,1677.459961,3868370000
2020-02-07,1673.530029,1673.530029,1654.310059,1656.780029,1656.780029,3730650000
2020-02-10,1654.920044,1667.699951,1653.670044,1667.670044,1667.670044,3450350000
2020-02-11,1674.500000,1686.010010,1674.000000,1677.510010,1677.510010,3760550000
2020-02-12,1684.390015,1690.060059,1683.020020,1689.380005,1689.380005,3926380000
2020-02-13,1684.579956,1696.540039,1680.380005,1693.739990,1693.739990,3498240000
2020-02-14,1694.869995,1695.170044,1683.469971,1687.579956,1687.579956,3398040000
2020-02-18,1686.030029,1687.380005,1674.599976,1683.520020,1683.520020,3746720000
2020-02-19,1685.329956,1698.160034,1685.329956,1692.569946,1692.569946,3600150000
2020-02-20,1689.420044,1698.910034,1677.619995,1696.069946,1696.069946,4007320000
2020-02-21,1694.729980,1694.729980,1673.199951,1678.609985,1678.609985,3899270000
2020-02-24,1676.650024,1676.650024,1620.140015,1628.099976,1628.099976,4842960000
2020-02-25,1630.869995,1633.109985,1568.969971,1571.900024,1571.900024,5591510000
2020-02-26,1572.270020,1588.319946,1551.390015,1552.760010,1552.760010,5478110000
2020-02-27,1545.250000,1553.979980,1495.890015,1497.869995,1497.869995,7058840000
2020-02-28,1496.829956,1496.829956,1448.209961,1476.430054,1476.430054,8563850000
2020-03-02,1476.589966,1518.510010,1463.060059,1518.489990,1518.489990,6376400000
2020-03-03,1518.520020,1539.739990,1472.739990,1486.079956,1486.079956,6355940000
2020-03-04,1500.150024,1531.199951,1494.579956,1531.199951,1531.199951,5035480000
2020-03-05,1522.849976,1522.849976,1462.920044,1478.819946,1478.819946,5575550000
2020-03-06,1476.630005,1476.630005,1417.270020,1449.219971,1449.219971,6552140000
2020-03-09,1396.239990,1396.239990,1310.760010,1313.439941,1313.439941,8423050000
2020-03-10,1329.880005,1351.479980,1288.930054,1350.900024,1350.900024,7635960000
2020-03-11,1349.239990,1349.239990,1249.280029,1264.300049,1264.300049,7374110000
2020-03-12,1253.869995,1253.869995,1121.719971,1122.930054,1122.930054,8829380000
2020-03-13,1153.760010,1210.130005,1109.390015,1210.130005,1210.130005,8258670000
2020-03-16,1174.969971,1174.969971,1035.189941,1037.420044,1037.420044,7781540000
2020-03-17,1043.869995,1106.680054,1011.950012,1106.510010,1106.510010,8358500000
2020-03-18,1057.650024,1062.880005,966.219971,991.159973,991.159973,8755780000
2020-03-19,988.710022,1069.150024,968.859985,1058.750000,1058.750000,7946710000
2020-03-20,1064.719971,1087.719971,1009.530029,1013.890015,1013.890015,9044690000
2020-03-23,1014.080017,1017.890015,966.419983,1002.400024,1002.400024,7402180000
2020-03-24,1041.069946,1096.540039,1041.069946,1096.540039,1096.540039,7547350000
2020-03-25,1100.140015,1146.810059,1075.849976,1110.369995,1110.369995,8285670000
2020-03-26,1116.300049,1180.319946,1116.300049,1180.319946,1180.319946,7753160000
2020-03-27,1163.920044,1163.920044,1125.680054,1131.989990,1131.989990,6194330000
2020-03-30,1134.140015,1158.640015,1119.949951,1158.319946,1158.319946,5746220000
2020-03-31,1155.680054,1164.630005,1130.339966,1153.099976,1153.099976,6568290000
2020-04-01,1127.729980,1127.729980,1064.599976,1071.989990,1071.989990,5947900000
